season,year,medal,country_code,country,games,sport,event_gender,event_name
Summer,1960,Gold,USA,United States,1960 Rome,Boxing,Men's,67 - 71kg (light-middleweight)
Summer,1960,Silver,ITA,Italy,1960 Rome,Boxing,Men's,67 - 71kg (light-middleweight)
Summer,1960,Bronze,GBR,Great Britain,1960 Rome,Boxing,Men's,67 - 71kg (light-middleweight)
Summer,1960,Bronze,URS,USSR,1960 Rome,Boxing,Men's,67 - 71kg (light-middleweight)
Summer,1960,Gold,USA,United States,1960 Rome,Boxing,Men's,71 - 75kg (middleweight)
Summer,1960,Silver,POL,Poland,1960 Rome,Boxing,Men's,71 - 75kg (middleweight)
Summer,1960,Bronze,ROU,Romania,1960 Rome,Boxing,Men's,71 - 75kg (middleweight)
Summer,1960,Bronze,URS,USSR,1960 Rome,Boxing,Men's,71 - 75kg (middleweight)
Summer,1960,Gold,USA,United States,1960 Rome,Boxing,Men's,75 - 81kg (light-heavyweight)
Summer,1960,Silver,POL,Poland,1960 Rome,Boxing,Men's,75 - 81kg (light-heavyweight)
Summer,1960,Bronze,AUS,Australia,1960 Rome,Boxing,Men's,75 - 81kg (light-heavyweight)
Summer,1960,Bronze,ITA,Italy,1960 Rome,Boxing,Men's,75 - 81kg (light-heavyweight)
Summer,1960,Gold,ITA,Italy,1960 Rome,Boxing,Men's,+ 81kg (heavyweight)
Summer,1960,Silver,RSA,South Africa,1960 Rome,Boxing,Men's,+ 81kg (heavyweight)
Summer,1960,Bronze,TCH,Czechoslovakia,1960 Rome,Boxing,Men's,+ 81kg (heavyweight)
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Boxing,Men's,+ 81kg (heavyweight)
Summer,1960,Gold,DEN,Denmark,1960 Rome,Canoe Sprint,Men's,K-1 1000m (kayak single)
Summer,1960,Silver,HUN,Hungary,1960 Rome,Canoe Sprint,Men's,K-1 1000m (kayak single)
Summer,1960,Bronze,SWE,Sweden,1960 Rome,Canoe Sprint,Men's,K-1 1000m (kayak single)
Summer,1960,Gold,SWE,Sweden,1960 Rome,Canoe Sprint,Men's,K-2 1000m (kayak double)
Summer,1960,Silver,HUN,Hungary,1960 Rome,Canoe Sprint,Men's,K-2 1000m (kayak double)
Summer,1960,Bronze,POL,Poland,1960 Rome,Canoe Sprint,Men's,K-2 1000m (kayak double)
Summer,1960,Gold,HUN,Hungary,1960 Rome,Canoe Sprint,Men's,C-1 1000m (canoe single)
Summer,1960,Silver,URS,USSR,1960 Rome,Canoe Sprint,Men's,C-1 1000m (canoe single)
Summer,1960,Bronze,ROU,Romania,1960 Rome,Canoe Sprint,Men's,C-1 1000m (canoe single)
Summer,1960,Gold,URS,USSR,1960 Rome,Canoe Sprint,Men's,C-2 1000m (canoe double)
Summer,1960,Silver,ITA,Italy,1960 Rome,Canoe Sprint,Men's,C-2 1000m (canoe double)
Summer,1960,Bronze,HUN,Hungary,1960 Rome,Canoe Sprint,Men's,C-2 1000m (canoe double)
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Canoe Sprint,Men's,K-1 4x500m
Summer,1960,Silver,HUN,Hungary,1960 Rome,Canoe Sprint,Men's,K-1 4x500m
Summer,1960,Bronze,DEN,Denmark,1960 Rome,Canoe Sprint,Men's,K-1 4x500m
Summer,1960,Gold,URS,USSR,1960 Rome,Canoe Sprint,Women's,K-1 500m (kayak single)
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Canoe Sprint,Women's,K-1 500m (kayak single)
Summer,1960,Bronze,POL,Poland,1960 Rome,Canoe Sprint,Women's,K-1 500m (kayak single)
Summer,1960,Gold,URS,USSR,1960 Rome,Canoe Sprint,Women's,K-2 500m (kayak double)
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Canoe Sprint,Women's,K-2 500m (kayak double)
Summer,1960,Bronze,HUN,Hungary,1960 Rome,Canoe Sprint,Women's,K-2 500m (kayak double)
Summer,1960,Gold,URS,USSR,1960 Rome,Cycling Road,Men's,individual road race
Summer,1960,Silver,ITA,Italy,1960 Rome,Cycling Road,Men's,individual road race
Summer,1960,Bronze,BEL,Belgium,1960 Rome,Cycling Road,Men's,individual road race
Summer,1960,Gold,ITA,Italy,1960 Rome,Cycling Road,Men's,team time trial
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Cycling Road,Men's,team time trial
Summer,1960,Bronze,URS,USSR,1960 Rome,Cycling Road,Men's,team time trial
Summer,1960,Gold,ITA,Italy,1960 Rome,Cycling Track,Men's,sprint individual
Summer,1960,Silver,BEL,Belgium,1960 Rome,Cycling Track,Men's,sprint individual
Summer,1960,Bronze,ITA,Italy,1960 Rome,Cycling Track,Men's,sprint individual
Summer,1960,Gold,ITA,Italy,1960 Rome,Cycling Track,Men's,1km time trial
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Cycling Track,Men's,1km time trial
Summer,1960,Bronze,URS,USSR,1960 Rome,Cycling Track,Men's,1km time trial
Summer,1960,Gold,ITA,Italy,1960 Rome,Cycling Track,Men's,2000m tandem
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Cycling Track,Men's,2000m tandem
Summer,1960,Bronze,URS,USSR,1960 Rome,Cycling Track,Men's,2000m tandem
Summer,1960,Gold,ITA,Italy,1960 Rome,Cycling Track,Men's,Team Pursuit (4000m)
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Cycling Track,Men's,Team Pursuit (4000m)
Summer,1960,Bronze,URS,USSR,1960 Rome,Cycling Track,Men's,Team Pursuit (4000m)
Summer,1960,Gold,USA,United States,1960 Rome,Diving,Men's,3m springboard
Summer,1960,Silver,USA,United States,1960 Rome,Diving,Men's,3m springboard
Summer,1960,Bronze,MEX,Mexico,1960 Rome,Diving,Men's,3m springboard
Summer,1960,Gold,USA,United States,1960 Rome,Diving,Men's,10m platform
Summer,1960,Silver,USA,United States,1960 Rome,Diving,Men's,10m platform
Summer,1960,Bronze,GBR,Great Britain,1960 Rome,Diving,Men's,10m platform
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Diving,Women's,3m springboard
Summer,1960,Silver,USA,United States,1960 Rome,Diving,Women's,3m springboard
Summer,1960,Bronze,GBR,Great Britain,1960 Rome,Diving,Women's,3m springboard
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Diving,Women's,10m platform
Summer,1960,Silver,USA,United States,1960 Rome,Diving,Women's,10m platform
Summer,1960,Bronze,URS,USSR,1960 Rome,Diving,Women's,10m platform
Summer,1960,Gold,URS,USSR,1960 Rome,Equestrian Dressage,Mixed,individual
Summer,1960,Silver,SUI,Switzerland,1960 Rome,Equestrian Dressage,Mixed,individual
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Equestrian Dressage,Mixed,individual
Summer,1960,Gold,AUS,Australia,1960 Rome,Equestrian Eventing,Mixed,individual
Summer,1960,Silver,AUS,Australia,1960 Rome,Equestrian Eventing,Mixed,individual
Summer,1960,Bronze,SUI,Switzerland,1960 Rome,Equestrian Eventing,Mixed,individual
Summer,1960,Gold,AUS,Australia,1960 Rome,Equestrian Eventing,Mixed,team
Summer,1960,Silver,SUI,Switzerland,1960 Rome,Equestrian Eventing,Mixed,team
Summer,1960,Bronze,FRA,France,1960 Rome,Equestrian Eventing,Mixed,team
Summer,1960,Gold,ITA,Italy,1960 Rome,Equestrian Jumping,Mixed,individual
Summer,1960,Silver,ITA,Italy,1960 Rome,Equestrian Jumping,Mixed,individual
Summer,1960,Bronze,GBR,Great Britain,1960 Rome,Equestrian Jumping,Mixed,individual
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Equestrian Jumping,Mixed,team
Summer,1960,Silver,USA,United States,1960 Rome,Equestrian Jumping,Mixed,team
Summer,1960,Bronze,ITA,Italy,1960 Rome,Equestrian Jumping,Mixed,team
Summer,1960,Gold,ITA,Italy,1960 Rome,Fencing,Men's,épée individual
Summer,1960,Silver,GBR,Great Britain,1960 Rome,Fencing,Men's,épée individual
Summer,1960,Bronze,URS,USSR,1960 Rome,Fencing,Men's,épée individual
Summer,1960,Gold,ITA,Italy,1960 Rome,Fencing,Men's,épée team
Summer,1960,Silver,GBR,Great Britain,1960 Rome,Fencing,Men's,épée team
Summer,1960,Bronze,URS,USSR,1960 Rome,Fencing,Men's,épée team
Summer,1960,Gold,URS,USSR,1960 Rome,Fencing,Men's,foil individual
Summer,1960,Silver,URS,USSR,1960 Rome,Fencing,Men's,foil individual
Summer,1960,Bronze,USA,United States,1960 Rome,Fencing,Men's,foil individual
Summer,1960,Gold,URS,USSR,1960 Rome,Fencing,Men's,foil team
Summer,1960,Silver,ITA,Italy,1960 Rome,Fencing,Men's,foil team
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Fencing,Men's,foil team
Summer,1960,Gold,HUN,Hungary,1960 Rome,Fencing,Men's,sabre individual
Summer,1960,Silver,HUN,Hungary,1960 Rome,Fencing,Men's,sabre individual
Summer,1960,Bronze,ITA,Italy,1960 Rome,Fencing,Men's,sabre individual
Summer,1960,Gold,HUN,Hungary,1960 Rome,Fencing,Men's,sabre team
Summer,1960,Silver,POL,Poland,1960 Rome,Fencing,Men's,sabre team
Summer,1960,Bronze,ITA,Italy,1960 Rome,Fencing,Men's,sabre team
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Fencing,Women's,foil individual
Summer,1960,Silver,URS,USSR,1960 Rome,Fencing,Women's,foil individual
Summer,1960,Bronze,ROU,Romania,1960 Rome,Fencing,Women's,foil individual
Summer,1960,Gold,URS,USSR,1960 Rome,Fencing,Women's,foil team
Summer,1960,Silver,HUN,Hungary,1960 Rome,Fencing,Women's,foil team
Summer,1960,Bronze,ITA,Italy,1960 Rome,Fencing,Women's,foil team
Summer,1960,Gold,YUG,Yugoslavia,1960 Rome,Football,Men's,football
Summer,1960,Silver,DEN,Denmark,1960 Rome,Football,Men's,football
Summer,1960,Bronze,HUN,Hungary,1960 Rome,Football,Men's,football
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,individual all-round
Summer,1960,Silver,JPN,Japan,1960 Rome,Gymnastics Artistic,Men's,individual all-round
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,individual all-round
Summer,1960,Gold,JPN,Japan,1960 Rome,Gymnastics Artistic,Men's,team competition
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,team competition
Summer,1960,Bronze,ITA,Italy,1960 Rome,Gymnastics Artistic,Men's,team competition
Summer,1960,Gold,JPN,Japan,1960 Rome,Gymnastics Artistic,Men's,floor exercises
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,floor exercises
Summer,1960,Bronze,ITA,Italy,1960 Rome,Gymnastics Artistic,Men's,floor exercises
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,parallel bars
Summer,1960,Silver,ITA,Italy,1960 Rome,Gymnastics Artistic,Men's,parallel bars
Summer,1960,Bronze,JPN,Japan,1960 Rome,Gymnastics Artistic,Men's,parallel bars
Summer,1960,Gold,JPN,Japan,1960 Rome,Gymnastics Artistic,Men's,vault
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,vault
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,vault
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,rings
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,rings
Summer,1960,Bronze,BUL,Bulgaria,1960 Rome,Gymnastics Artistic,Men's,rings
Summer,1960,Bronze,JPN,Japan,1960 Rome,Gymnastics Artistic,Men's,rings
Summer,1960,Gold,FIN,Finland,1960 Rome,Gymnastics Artistic,Men's,pommel horse
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,pommel horse
Summer,1960,Bronze,JPN,Japan,1960 Rome,Gymnastics Artistic,Men's,pommel horse
Summer,1960,Gold,JPN,Japan,1960 Rome,Gymnastics Artistic,Men's,horizontal bar
Summer,1960,Silver,JPN,Japan,1960 Rome,Gymnastics Artistic,Men's,horizontal bar
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Men's,horizontal bar
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,individual all-round
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,individual all-round
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,individual all-round
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,team competition
Summer,1960,Silver,TCH,Czechoslovakia,1960 Rome,Gymnastics Artistic,Women's,team competition
Summer,1960,Bronze,ROU,Romania,1960 Rome,Gymnastics Artistic,Women's,team competition
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,floor exercises
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,floor exercises
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,floor exercises
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,uneven bars
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,uneven bars
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,uneven bars
Summer,1960,Gold,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,vault
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,vault
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,vault
Summer,1960,Gold,TCH,Czechoslovakia,1960 Rome,Gymnastics Artistic,Women's,balance beam
Summer,1960,Silver,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,balance beam
Summer,1960,Bronze,URS,USSR,1960 Rome,Gymnastics Artistic,Women's,balance beam
Summer,1960,Gold,PAK,Pakistan,1960 Rome,Hockey,Men's,hockey
Summer,1960,Silver,IND,India,1960 Rome,Hockey,Men's,hockey
Summer,1960,Bronze,ESP,Spain,1960 Rome,Hockey,Men's,hockey
Summer,1960,Gold,HUN,Hungary,1960 Rome,Modern Pentathlon,Men's,individual competition
Summer,1960,Silver,HUN,Hungary,1960 Rome,Modern Pentathlon,Men's,individual competition
Summer,1960,Bronze,USA,United States,1960 Rome,Modern Pentathlon,Men's,individual competition
Summer,1960,Gold,HUN,Hungary,1960 Rome,Modern Pentathlon,Men's,team competition
Summer,1960,Silver,URS,USSR,1960 Rome,Modern Pentathlon,Men's,team competition
Summer,1960,Bronze,USA,United States,1960 Rome,Modern Pentathlon,Men's,team competition
Summer,1960,Gold,URS,USSR,1960 Rome,Rowing,Men's,single sculls (1x)
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Rowing,Men's,single sculls (1x)
Summer,1960,Bronze,POL,Poland,1960 Rome,Rowing,Men's,single sculls (1x)
Summer,1960,Gold,TCH,Czechoslovakia,1960 Rome,Rowing,Men's,double sculls (2x)
Summer,1960,Silver,URS,USSR,1960 Rome,Rowing,Men's,double sculls (2x)
Summer,1960,Bronze,SUI,Switzerland,1960 Rome,Rowing,Men's,double sculls (2x)
Summer,1960,Gold,URS,USSR,1960 Rome,Rowing,Men's,pair without coxswain (2-)
Summer,1960,Silver,AUT,Austria,1960 Rome,Rowing,Men's,pair without coxswain (2-)
Summer,1960,Bronze,FIN,Finland,1960 Rome,Rowing,Men's,pair without coxswain (2-)
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Rowing,Men's,pair-oared shell with coxswain
Summer,1960,Silver,URS,USSR,1960 Rome,Rowing,Men's,pair-oared shell with coxswain
Summer,1960,Bronze,USA,United States,1960 Rome,Rowing,Men's,pair-oared shell with coxswain
Summer,1960,Gold,USA,United States,1960 Rome,Rowing,Men's,four without coxswain (4-)
Summer,1960,Silver,ITA,Italy,1960 Rome,Rowing,Men's,four without coxswain (4-)
Summer,1960,Bronze,URS,USSR,1960 Rome,Rowing,Men's,four without coxswain (4-)
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Rowing,Men's,four-oared shell with coxswain
Summer,1960,Silver,FRA,France,1960 Rome,Rowing,Men's,four-oared shell with coxswain
Summer,1960,Bronze,ITA,Italy,1960 Rome,Rowing,Men's,four-oared shell with coxswain
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Rowing,Men's,eight with coxswain (8+)
Summer,1960,Silver,CAN,Canada,1960 Rome,Rowing,Men's,eight with coxswain (8+)
Summer,1960,Bronze,TCH,Czechoslovakia,1960 Rome,Rowing,Men's,eight with coxswain (8+)
Summer,1960,Gold,USA,United States,1960 Rome,Sailing,Mixed,5.5m
Summer,1960,Silver,DEN,Denmark,1960 Rome,Sailing,Mixed,5.5m
Summer,1960,Bronze,SUI,Switzerland,1960 Rome,Sailing,Mixed,5.5m
Summer,1960,Gold,GRE,Greece,1960 Rome,Sailing,Mixed,dragon
Summer,1960,Silver,ARG,Argentina,1960 Rome,Sailing,Mixed,dragon
Summer,1960,Bronze,ITA,Italy,1960 Rome,Sailing,Mixed,dragon
Summer,1960,Gold,DEN,Denmark,1960 Rome,Sailing,Mixed,Finn - One Person Dinghy (Heavyweight)
Summer,1960,Silver,URS,USSR,1960 Rome,Sailing,Mixed,Finn - One Person Dinghy (Heavyweight)
Summer,1960,Bronze,BEL,Belgium,1960 Rome,Sailing,Mixed,Finn - One Person Dinghy (Heavyweight)
Summer,1960,Gold,URS,USSR,1960 Rome,Sailing,Mixed,two-person keelboat (Star)
Summer,1960,Silver,POR,Portugal,1960 Rome,Sailing,Mixed,two-person keelboat (Star)
Summer,1960,Bronze,USA,United States,1960 Rome,Sailing,Mixed,two-person keelboat (Star)
Summer,1960,Gold,NOR,Norway,1960 Rome,Sailing,Mixed,flying dutchman
Summer,1960,Silver,DEN,Denmark,1960 Rome,Sailing,Mixed,flying dutchman
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Sailing,Mixed,flying dutchman
Summer,1960,Gold,USA,United States,1960 Rome,Shooting,Men's,25m rapid fire pistol
Summer,1960,Silver,FIN,Finland,1960 Rome,Shooting,Men's,25m rapid fire pistol
Summer,1960,Bronze,URS,USSR,1960 Rome,Shooting,Men's,25m rapid fire pistol
Summer,1960,Gold,URS,USSR,1960 Rome,Shooting,Men's,50m pistol
Summer,1960,Silver,URS,USSR,1960 Rome,Shooting,Men's,50m pistol
Summer,1960,Bronze,JPN,Japan,1960 Rome,Shooting,Men's,50m pistol
Summer,1960,Gold,EUA,Unified Team of Germany,1960 Rome,Shooting,Men's,50m rifle prone
Summer,1960,Silver,USA,United States,1960 Rome,Shooting,Men's,50m rifle prone
Summer,1960,Bronze,VEN,Venezuela,1960 Rome,Shooting,Men's,50m rifle prone
Summer,1960,Gold,URS,USSR,1960 Rome,Shooting,Men's,50m rifle 3 positions
Summer,1960,Silver,URS,USSR,1960 Rome,Shooting,Men's,50m rifle 3 positions
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Shooting,Men's,50m rifle 3 positions
Summer,1960,Gold,AUT,Austria,1960 Rome,Shooting,Men's,300m free rifle 3 positions
Summer,1960,Silver,SUI,Switzerland,1960 Rome,Shooting,Men's,300m free rifle 3 positions
Summer,1960,Bronze,URS,USSR,1960 Rome,Shooting,Men's,300m free rifle 3 positions
Summer,1960,Gold,ROU,Romania,1960 Rome,Shooting,Men's,Trap
Summer,1960,Silver,ITA,Italy,1960 Rome,Shooting,Men's,Trap
Summer,1960,Bronze,URS,USSR,1960 Rome,Shooting,Men's,Trap
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Men's,100m freestyle
Summer,1960,Silver,USA,United States,1960 Rome,Swimming,Men's,100m freestyle
Summer,1960,Bronze,BRA,Brazil,1960 Rome,Swimming,Men's,100m freestyle
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Men's,400m freestyle
Summer,1960,Silver,JPN,Japan,1960 Rome,Swimming,Men's,400m freestyle
Summer,1960,Bronze,AUS,Australia,1960 Rome,Swimming,Men's,400m freestyle
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Men's,1500m freestyle
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Men's,1500m freestyle
Summer,1960,Bronze,USA,United States,1960 Rome,Swimming,Men's,1500m freestyle
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Men's,200m breaststroke
Summer,1960,Silver,JPN,Japan,1960 Rome,Swimming,Men's,200m breaststroke
Summer,1960,Bronze,NED,Netherlands,1960 Rome,Swimming,Men's,200m breaststroke
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Men's,200m butterfly
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Men's,200m butterfly
Summer,1960,Bronze,USA,United States,1960 Rome,Swimming,Men's,200m butterfly
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Men's,100m backstroke
Summer,1960,Silver,USA,United States,1960 Rome,Swimming,Men's,100m backstroke
Summer,1960,Bronze,USA,United States,1960 Rome,Swimming,Men's,100m backstroke
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Men's,4x200m freestyle relay
Summer,1960,Silver,JPN,Japan,1960 Rome,Swimming,Men's,4x200m freestyle relay
Summer,1960,Bronze,AUS,Australia,1960 Rome,Swimming,Men's,4x200m freestyle relay
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Men's,4x100m medley relay
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Men's,4x100m medley relay
Summer,1960,Bronze,JPN,Japan,1960 Rome,Swimming,Men's,4x100m medley relay
Summer,1960,Gold,AUS,Australia,1960 Rome,Swimming,Women's,100m freestyle
Summer,1960,Silver,USA,United States,1960 Rome,Swimming,Women's,100m freestyle
Summer,1960,Bronze,GBR,Great Britain,1960 Rome,Swimming,Women's,100m freestyle
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,400m freestyle
Summer,1960,Silver,SWE,Sweden,1960 Rome,Swimming,Women's,400m freestyle
Summer,1960,Bronze,NED,Netherlands,1960 Rome,Swimming,Women's,400m freestyle
Summer,1960,Gold,GBR,Great Britain,1960 Rome,Swimming,Women's,200m breaststroke
Summer,1960,Silver,EUA,Unified Team of Germany,1960 Rome,Swimming,Women's,200m breaststroke
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Swimming,Women's,200m breaststroke
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,100m butterfly
Summer,1960,Silver,NED,Netherlands,1960 Rome,Swimming,Women's,100m butterfly
Summer,1960,Bronze,AUS,Australia,1960 Rome,Swimming,Women's,100m butterfly
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,100m backstroke
Summer,1960,Silver,GBR,Great Britain,1960 Rome,Swimming,Women's,100m backstroke
Summer,1960,Bronze,JPN,Japan,1960 Rome,Swimming,Women's,100m backstroke
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,4x100m freestyle relay
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Women's,4x100m freestyle relay
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Swimming,Women's,4x100m freestyle relay
Summer,1960,Gold,USA,United States,1960 Rome,Swimming,Women's,4x100m medley relay
Summer,1960,Silver,AUS,Australia,1960 Rome,Swimming,Women's,4x100m medley relay
Summer,1960,Bronze,EUA,Unified Team of Germany,1960 Rome,Swimming,Women's,4x100m medley relay
Summer,1960,Gold,ITA,Italy,1960 Rome,Water Polo,Men's,water polo
Summer,1960,Silver,URS,USSR,1960 Rome,Water Polo,Men's,water polo
Summer,1960,Bronze,HUN,Hungary,1960 Rome,Water Polo,Men's,water polo
Summer,1960,Gold,USA,United States,1960 Rome,Weightlifting,Men's,- 56kg (bantamweight)
Summer,1960,Silver,JPN,Japan,1960 Rome,Weightlifting,Men's,- 56kg (bantamweight)
Summer,1960,Bronze,IRI,Iran,1960 Rome,Weightlifting,Men's,- 56kg (bantamweight)
Summer,1960,Gold,URS,USSR,1960 Rome,Weightlifting,Men's,56 - 60kg (featherweight)
Summer,1960,Silver,USA,United States,1960 Rome,Weightlifting,Men's,56 - 60kg (featherweight)
Summer,1960,Bronze,ITA,Italy,1960 Rome,Weightlifting,Men's,56 - 60kg (featherweight)
Summer,1960,Gold,URS,USSR,1960 Rome,Weightlifting,Men's,60 - 67.5kg (lightweight)
Summer,1960,Silver,SGP,"Singapore, British",1960 Rome,Weightlifting,Men's,60 - 67.5kg (lightweight)
